benchmark,library,order,size,median,mean,stdev,unit
IntMap.getMiss,Fastutil,lowBits,98302,31.044815433069985,31.061474048617708,0.11664200847184154,ns/op
IntMap.getMiss,Fastutil,lowBits,131074,10.262700573510319,10.252702110340188,0.029301859719174737,ns/op
IntMap.getMiss,Fastutil,lowBits,196606,20.831151575256037,20.844471970110824,0.08532077981214232,ns/op
IntMap.getMiss,Fastutil,lowBits,262146,11.31863947527497,11.298762062035356,0.10028186455003597,ns/op
IntMap.getMiss,Fastutil,lowBits,393214,16.50358812152989,16.37415587112663,0.2401704767004513,ns/op
IntMap.getMiss,Fastutil,lowBits,524290,11.495770620434449,11.43505581656033,0.12444191346020639,ns/op
IntMap.getMiss,Fastutil,lowBits,786430,17.520670878294244,17.61796390020362,0.20187315464470446,ns/op
IntMap.getMiss,Fastutil,lowBits,1048578,11.484501570541907,11.468530684251565,0.06966648231874487,ns/op
IntMap.getMiss,Fastutil,lowBits,1572862,18.73809554720675,18.72704929049614,0.19298594086834053,ns/op
IntMap.getMiss,Fastutil,lowBits,2097154,12.275723354073452,12.276176249309886,0.0393836862807393,ns/op
IntMap.getMiss,Fastutil,lowBits,3145726,19.155543478067337,19.14244027847734,0.2129658222991853,ns/op
IntMap.getMiss,Fastutil,lowBits,4194306,16.103794062892465,16.186308643579512,0.18122388171376122,ns/op
IntMap.getMiss,Fastutil,lowBits,6291454,25.118005378898594,25.10073710146296,0.4346719454568635,ns/op
IntMap.getMiss,Fastutil,lowBits,8388610,21.86085343336609,21.895248759476363,0.16462229225880048,ns/op
IntMap.getMiss,Fastutil,lowBits,12582910,44.90169617502588,44.928704519279805,0.4423420948834757,ns/op
IntMap.getMiss,Fastutil,lowBits,16777218,24.025655477381406,24.295933265284223,0.4968199070764051,ns/op
IntMap.getMiss,Fastutil,lowBits,25165822,58.47307774061245,58.26896217879002,1.2099352848990825,ns/op
IntMap.getMiss,Fastutil,lowBits,33554434,23.68016926394578,23.765891854051898,0.19927069717735335,ns/op
IntMap.getMiss,Fastutil,lowBits,50331646,52.467820367551234,52.90976497521272,1.1001411628024524,ns/op
IntMap.getMiss,Fastutil,random,514,2.1043941007882836,2.1120646653440125,0.02191156764763438,ns/op
IntMap.getMiss,Fastutil,random,766,3.9887699347294303,3.9908183605924235,0.027492086563616583,ns/op
IntMap.getMiss,Fastutil,random,1026,1.960837609569566,1.9593374207966805,0.011715400707982507,ns/op
IntMap.getMiss,Fastutil,random,1534,4.551863367771175,4.547464383463316,0.021748264976497515,ns/op
IntMap.getMiss,Fastutil,random,2050,2.105904746055151,2.1060884806332045,0.012511274225684299,ns/op
IntMap.getMiss,Fastutil,random,3070,3.7732597016729823,3.7734545594405295,0.010681134975311425,ns/op
IntMap.getMiss,Fastutil,random,4098,1.9899388471290576,1.9875219911008961,0.0101222252365695,ns/op
IntMap.getMiss,Fastutil,random,6142,5.023902871305182,5.0173303252106045,0.062297245215788555,ns/op
IntMap.getMiss,Fastutil,random,8194,2.15841974358038,2.1559965596508515,0.011191478063320642,ns/op
IntMap.getMiss,Fastutil,random,12286,5.707087801387409,5.712655446929923,0.07424073577337399,ns/op
IntMap.getMiss,Fastutil,random,16386,2.0986055975674405,2.092721990145103,0.023979469449001842,ns/op
IntMap.getMiss,Fastutil,random,24574,10.568869558905652,10.59777596075231,0.4112657798738401,ns/op
IntMap.getMiss,Fastutil,random,32770,8.358665400867878,8.336995099321618,0.2794414527270077,ns/op
IntMap.getMiss,Fastutil,random,49150,12.859315147994,12.874430135835329,0.07809337890565657,ns/op
IntMap.getMiss,Fastutil,random,65538,9.927658291305168,9.922856989876582,0.06285522774521181,ns/op
IntMap.getMiss,Fastutil,random,98302,13.344299378418,13.376888052537932,0.06800596724081107,ns/op
IntMap.getMiss,Fastutil,random,131074,10.595051914004477,10.615706511717951,0.09691050826511706,ns/op
IntMap.getMiss,Fastutil,random,196606,14.02778556672996,14.02738659899962,0.0716859653528285,ns/op
IntMap.getMiss,Fastutil,random,262146,11.926086299679922,11.933266317867718,0.12437690939960343,ns/op
IntMap.getMiss,Fastutil,random,393214,17.115212011731536,17.091462677247918,0.25487661765328423,ns/op
IntMap.getMiss,Fastutil,random,524290,12.511297657333742,12.503869550815828,0.031209038615221913,ns/op
IntMap.getMiss,Fastutil,random,786430,18.34354734801262,18.308831766207376,0.08303072988868532,ns/op
IntMap.getMiss,Fastutil,random,1048578,12.941654356017658,12.932536885731626,0.1328575615939412,ns/op
IntMap.getMiss,Fastutil,random,1572862,19.234510639768388,19.247441328026028,0.06549680702275058,ns/op
IntMap.getMiss,Fastutil,random,2097154,13.056396182308317,13.058550959684519,0.04291763328582123,ns/op
IntMap.getMiss,Fastutil,random,3145726,19.601407061639726,19.598822116725692,0.126353080029564,ns/op
IntMap.getMiss,Fastutil,random,4194306,17.070793623398934,17.07392629021616,0.23186435218451382,ns/op
IntMap.getMiss,Fastutil,random,6291454,26.16828016870462,26.12170723728447,0.3396503062808578,ns/op
IntMap.getMiss,Fastutil,random,8388610,25.38759091518166,25.398479590543015,0.18649951521107797,ns/op
IntMap.getMiss,Fastutil,random,12582910,55.3413923952141,55.12553874135414,0.5091709893177567,ns/op
IntMap.getMiss,Fastutil,random,16777218,29.56068210443538,29.53275632299004,0.46195469402135886,ns/op
IntMap.getMiss,Fastutil,random,25165822,76.08464897556505,75.90514618284067,1.550333620558731,ns/op
IntMap.getMiss,Fastutil,random,33554434,32.10742813748975,31.82392815325494,0.888508627364846,ns/op
IntMap.getMiss,Fastutil,random,50331646,88.80990683421697,88.77383989272842,0.5494414192451834,ns/op
IntMap.getMiss,HPPC,highBits,514,1.7498538290232997,1.7508960528483322,0.008642421295598585,ns/op
IntMap.getMiss,HPPC,highBits,766,25.81605651996282,25.774789726798552,0.14959713248954126,ns/op
IntMap.getMiss,HPPC,highBits,1026,1.466828418190803,1.467373178875329,0.003080231555507872,ns/op
IntMap.getMiss,HPPC,highBits,1534,15.928800012580286,15.919710058318673,0.15198719474112535,ns/op
IntMap.getMiss,HPPC,highBits,2050,1.4855275486744315,1.4864355149201656,0.0057172759874961915,ns/op
IntMap.getMiss,HPPC,highBits,3070,8.873124241663215,8.885260060138444,0.06402844315818708,ns/op
IntMap.getMiss,HPPC,highBits,4098,1.4292390652798628,1.4310314180643873,0.00505484812340588,ns/op
IntMap.getMiss,HPPC,highBits,6142,4.226413885921034,4.206604001682989,0.08348616726823728,ns/op
IntMap.getMiss,HPPC,highBits,8194,1.537558818275809,1.538592559848888,0.0077470114435172375,ns/op
IntMap.getMiss,HPPC,highBits,12286,2.600792458820834,2.5976040268642766,0.018618202753737465,ns/op
IntMap.getMiss,HPPC,highBits,16386,1.5554847612715013,1.5515604818192872,0.010271792777697582,ns/op
IntMap.getMiss,HPPC,highBits,24574,2.384282434136406,2.384334411236612,0.029105701093630258,ns/op
IntMap.getMiss,HPPC,highBits,32770,1.55343057926085,1.5491434772919355,0.010963203998972187,ns/op
IntMap.getMiss,HPPC,highBits,49150,6.98992313143053,6.974899739958699,0.09797925806201893,ns/op
IntMap.getMiss,HPPC,highBits,65538,1.6137021058429815,1.614934838673198,0.007456004808829167,ns/op
IntMap.getMiss,HPPC,highBits,98302,2476.4334295242775,2472.078813298742,16.214185782950764,ns/op
IntMap.getMiss,HPPC,highBits,131074,2.4680740075789007,2.468197217882529,0.03161403913676032,ns/op
IntMap.getMiss,HPPC,highBits,196606,2.5706620237308915,2.558419961472057,0.027238764562084836,ns/op
IntMap.getMiss,HPPC,highBits,262146,3.700282433700057,3.6690622692866275,0.06822623770063582,ns/op
IntMap.getMiss,HPPC,highBits,393214,4.522783320648351,4.523737881516983,0.013620686313010269,ns/op
IntMap.getMiss,HPPC,highBits,524290,5.642236434260082,5.642296329478603,0.006750479879640207,ns/op
IntMap.getMiss,HPPC,highBits,786430,7.960097096592676,7.931908256378065,0.08019752436871506,ns/op
IntMap.getMiss,HPPC,highBits,1048578,9.289050772783648,9.288968230651584,0.036727854250998,ns/op
IntMap.getMiss,HPPC,highBits,1572862,12.949295324059397,12.932028657750179,0.04657988045714499,ns/op
IntMap.getMiss,HPPC,highBits,2097154,17.54725061257258,17.59201065380296,0.1638238815808712,ns/op
IntMap.getMiss,HPPC,highBits,3145726,21.600175554579394,21.51981759001937,0.30466714578417686,ns/op
IntMap.getMiss,HPPC,highBits,4194306,37.03933938500748,36.808875899238544,0.703677832621446,ns/op
IntMap.getMiss,HPPC,highBits,6291454,53.40397699330063,53.35245198601653,0.40032005630181183,ns/op
IntMap.getMiss,HPPC,highBits,8388610,111.60793551598557,111.61551462191844,0.4228174057910109,ns/op
IntMap.getMiss,HPPC,highBits,12582910,106.40460215699875,106.29089462023772,1.9556973155636248,ns/op
IntMap.getMiss,HPPC,highBits,16777218,3.2979131680110676,3.284366781259304,0.04102874034215526,ns/op
IntMap.getMiss,HPPC,highBits,25165822,107.43252671217704,107.58046732618632,0.5949527739872554,ns/op
IntMap.getMiss,HPPC,highBits,33554434,10.253803883270976,10.069352259276837,0.43793914232615483,ns/op
IntMap.getMiss,HPPC,highBits,50331646,92.74537446576872,92.92158473922697,0.37751824655874905,ns/op
IntMap.getMiss,HPPC,lowBits,514,1.9431316797910898,1.9457096222400783,0.010462170431612903,ns/op
IntMap.getMiss,HPPC,lowBits,766,2.7581878872668106,2.7523304848216763,0.02358333563227615,ns/op
IntMap.getMiss,HPPC,lowBits,1026,1.8791328416596935,1.87887513189181,0.004893381177874066,ns/op
IntMap.getMiss,HPPC,lowBits,1534,2.494920745989259,2.49027578893935,0.012553391344363833,ns/op
IntMap.getMiss,HPPC,lowBits,2050,1.8835028136694674,1.882896695669964,0.006321333351798368,ns/op
IntMap.getMiss,HPPC,lowBits,3070,2.6771956591011765,2.6797899707866906,0.012754408553188696,ns/op
IntMap.getMiss,HPPC,lowBits,4098,1.9051500283205824,1.9034305251139805,0.009827297085391009,ns/op
IntMap.getMiss,HPPC,lowBits,6142,2.9838946828937463,2.982194207792019,0.007712873424502695,ns/op
IntMap.getMiss,HPPC,lowBits,8194,1.921118853560058,1.9225955183301453,0.00567446667102285,ns/op
IntMap.getMiss,HPPC,lowBits,12286,3.9582372896466307,3.9458667771222773,0.026692998596485492,ns/op
IntMap.getMiss,HPPC,lowBits,16386,1.9515655944247987,1.9491559561966814,0.01592996585501019,ns/op
IntMap.getMiss,HPPC,lowBits,24574,9.352234109419474,9.16925470106929,0.4087790300220722,ns/op
IntMap.getMiss,HPPC,lowBits,32770,8.170562484547165,8.130057278898068,0.17854787846425646,ns/op
IntMap.getMiss,HPPC,lowBits,49150,11.060822874392791,11.066367951100412,0.09449628556573807,ns/op
IntMap.getMiss,HPPC,lowBits,65538,9.777549600293419,9.78391167573443,0.03984490730000881,ns/op
IntMap.getMiss,HPPC,lowBits,98302,30.833153716639472,30.824492871062922,0.11083392845010129,ns/op
IntMap.getMiss,HPPC,lowBits,131074,10.288716003907616,10.293231203261058,0.09095170820304489,ns/op
IntMap.getMiss,HPPC,lowBits,196606,19.912658371788893,19.930869571904246,0.10450560883405113,ns/op
IntMap.getMiss,HPPC,lowBits,262146,11.359781127666306,11.367957942617776,0.03406563449063545,ns/op
IntMap.getMiss,HPPC,lowBits,393214,15.28409801728425,15.295364696027475,0.1456269097590124,ns/op
IntMap.getMiss,HPPC,lowBits,524290,11.485786581011741,11.478345034302041,0.026644594168496877,ns/op
IntMap.getMiss,HPPC,lowBits,786430,17.252449620558167,17.21471619730352,0.21283896278973272,ns/op
IntMap.getMiss,HPPC,lowBits,1048578,11.760866394375988,11.738901815926209,0.08646534847171121,ns/op
IntMap.getMiss,HPPC,lowBits,1572862,18.45660171026246,18.42790668769323,0.09040835553389516,ns/op
IntMap.getMiss,HPPC,lowBits,2097154,12.435094943434894,12.446895847072424,0.04529860320611317,ns/op
IntMap.getMiss,HPPC,lowBits,3145726,18.933418864658805,18.835272884359654,0.21123226920980406,ns/op
IntMap.getMiss,HPPC,lowBits,4194306,16.440078869502162,16.416893916944257,0.0910109466973619,ns/op
IntMap.getMiss,HPPC,lowBits,6291454,24.321243456417776,24.302401786147858,0.19576828989216621,ns/op
IntMap.getMiss,HPPC,lowBits,8388610,20.595581965811355,20.594669637808185,0.09221304329086837,ns/op
IntMap.getMiss,HPPC,lowBits,12582910,47.07854106218501,47.05872941416581,0.27770619679890507,ns/op
IntMap.getMiss,HPPC,lowBits,16777218,22.01788979432332,22.024687995418688,0.2533141620994468,ns/op
IntMap.getMiss,HPPC,lowBits,25165822,62.84815830340579,62.7851426518016,1.146132835018064,ns/op
IntMap.getMiss,HPPC,lowBits,33554434,23.80465939973162,23.766921189806254,0.14270647219229174,ns/op
IntMap.getMiss,HPPC,lowBits,50331646,55.39643186262716,55.303070731451236,0.460112613476909,ns/op
IntMap.getMiss,HPPC,random,514,1.990674756818722,1.9896561211453931,0.006056036227411762,ns/op
IntMap.getMiss,HPPC,random,766,3.58572180300692,3.592259114061638,0.015860790194831213,ns/op
IntMap.getMiss,HPPC,random,1026,2.0115565877464423,2.007668009747609,0.008681823536485679,ns/op
IntMap.getMiss,HPPC,random,1534,4.57989280776164,4.5897171633139795,0.042164721648927934,ns/op
IntMap.getMiss,HPPC,random,2050,2.052833559116396,2.0538383664142374,0.010462858221751756,ns/op
IntMap.getMiss,HPPC,random,3070,3.2875930669294666,3.2977981537444974,0.0215147901436675,ns/op
IntMap.getMiss,HPPC,random,4098,2.0172848433940977,2.016650428274912,0.005070300200142486,ns/op
IntMap.getMiss,HPPC,random,6142,3.9151520507279636,3.9181393899153223,0.014539973037540068,ns/op
IntMap.getMiss,HPPC,random,8194,2.036676725587135,2.039332284205951,0.011380637972416511,ns/op
IntMap.getMiss,HPPC,random,12286,4.109825603606657,4.114632191742144,0.0330181808873935,ns/op
IntMap.getMiss,HPPC,random,16386,2.0872590467814343,2.083998123063677,0.02086025791075514,ns/op
IntMap.getMiss,HPPC,random,24574,10.390354353576456,10.421561209606073,0.25294481524382567,ns/op
IntMap.getMiss,HPPC,random,32770,8.349842637679897,8.411531192137138,0.1737504209026743,ns/op
IntMap.getMiss,HPPC,random,49150,12.447222059161712,12.455664880252034,0.08887778933369357,ns/op
IntMap.getMiss,HPPC,random,65538,9.708972769487659,9.731750492740868,0.06186322130483554,ns/op
IntMap.getMiss,HPPC,random,98302,12.581758729994423,12.580098163633494,0.10239526584900122,ns/op
IntMap.getMiss,HPPC,random,131074,10.339904538686069,10.313625507394361,0.09027878973596082,ns/op
IntMap.getMiss,HPPC,random,196606,12.988107373868472,12.969456145252884,0.13746922000604173,ns/op
IntMap.getMiss,HPPC,random,262146,11.905041066179155,11.928741690763403,0.06500479689470798,ns/op
IntMap.getMiss,HPPC,random,393214,16.147181118314013,16.11752089330728,0.19300082154856457,ns/op
IntMap.getMiss,HPPC,random,524290,12.705944983914183,12.680341799447683,0.08364496436338259,ns/op
IntMap.getMiss,HPPC,random,786430,17.909502048838355,17.895590416573764,0.12985354985062347,ns/op
IntMap.getMiss,HPPC,random,1048578,12.720332808047356,12.72092564095416,0.03461159920203765,ns/op
IntMap.getMiss,HPPC,random,1572862,18.791143143761253,18.717788430731204,0.18968991058823761,ns/op
IntMap.getMiss,HPPC,random,2097154,12.965199507975537,12.939966120660044,0.0994349090678166,ns/op
IntMap.getMiss,HPPC,random,3145726,19.18693206062829,19.104890285752045,0.2532937155049133,ns/op
IntMap.getMiss,HPPC,random,4194306,17.149003684195904,17.133811393910904,0.1259291493138662,ns/op
IntMap.getMiss,HPPC,random,6291454,25.72694167190017,25.618736235409948,0.34711488303015586,ns/op
IntMap.getMiss,HPPC,random,8388610,25.990873662196226,25.94688916673827,0.16065474595387227,ns/op
IntMap.getMiss,HPPC,random,12582910,56.72177864131649,56.842943310529506,0.3739330934014215,ns/op
IntMap.getMiss,HPPC,random,16777218,29.309631761879942,29.356254181533206,0.8467585109059199,ns/op
IntMap.getMiss,HPPC,random,25165822,80.43287483983266,80.08063999436342,0.9772575613531265,ns/op
IntMap.getMiss,HPPC,random,33554434,32.050146941837724,31.885187506917514,0.5750140033653847,ns/op
